OrderDate,ProductCategoryName,TotalRevenue,Average Profit Margin,OrderQty,UnitPrice,UnitPriceDiscount,TaxAmt,Freight,Average_Revenue_Per_User
2011-11-26,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-26,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-27,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-27,Bikes,26966.904599999998,597.5186607342134,10.0,26966.904599999998,0.0,2157.352368,674.172615,2696.69046
2011-11-27,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-27,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-27,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-28,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-28,Bikes,28219.6,544.4124602895456,8.0,28219.6,0.0,2257.5679999999998,705.49,3527.45
2011-11-28,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-28,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-28,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-29,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-29,Bikes,24488.05,492.6239503718198,7.0,24488.05,0.0,1959.0439999999999,612.2012500000001,3498.292857142857
2011-11-29,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-29,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-29,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-30,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-30,Bikes,22168.7182,432.4322169531979,7.0,22168.7182,0.0,1773.4974559999998,554.217955,3166.959742857143
2011-11-30,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-30,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-11-30,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-01,Accessories,585.4085,759.594384967485,29.0,282.611,0.0,46.832679999999996,14.635207000000001,97.56808333333333
2011-12-01,Bikes,699107.81044,-1365.2550466265122,641.0,302301.9732,0.02,55928.624835,17477.69522,15535.72912088889
2011-12-01,Clothing,1655.1400999999998,-99.03161511262677,114.0,667.2056,0.0,132.411208,41.378498,82.75700499999999
2011-12-01,Components,23698.061700000002,-102.93588397606389,73.0,13648.7785,0.0,1895.844936,592.45154,2154.3692454545458
2011-12-01,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-02,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-02,Bikes,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2011-12-02,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-02,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-02,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-03,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-03,Bikes,28041.32,557.4228983744007,8.0,28041.32,0.0,2243.3055999999997,701.033,3505.165
2011-12-03,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-03,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-03,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-04,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-04,Bikes,17713.07,337.0051781804166,5.0,17713.07,0.0,1417.0456,442.82675,3542.614
2011-12-04,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-04,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-04,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-05,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-05,Bikes,7855.638199999999,173.23642487674869,3.0,7855.638199999999,0.0,628.451056,196.390955,2618.5460666666663
2011-12-05,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-05,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-05,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-06,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-06,Bikes,21266.34,401.8041261829974,6.0,21266.34,0.0,1701.3072,531.6585,3544.39
2011-12-06,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-06,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-06,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-07,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-07,Bikes,8554.7364,216.87495371527277,4.0,8554.7364,0.0,684.378912,213.86840999999998,2138.6841
2011-12-07,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-07,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-07,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-08,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-08,Bikes,25365.4282,523.2520411254889,8.0,25365.4282,0.0,2029.234256,634.135705,3170.678525
2011-12-08,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-08,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-08,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-09,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-09,Bikes,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2011-12-09,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-09,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-09,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-10,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-10,Bikes,14109.8,272.2062301447728,4.0,14109.8,0.0,1128.7839999999999,352.745,3527.45
2011-12-10,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-10,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-10,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-11,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-11,Bikes,31619.59,622.2218463935129,9.0,31619.59,0.0,2529.5672,790.48975,3513.2877777777776
2011-12-11,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-11,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-11,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-12,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-12,Bikes,25047.89,453.59263613378613,7.0,25047.89,0.0,2003.8311999999999,626.1972499999999,3578.27
2011-12-12,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-12,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-12,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-13,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-13,Bikes,7855.6382,173.23642487674869,3.0,7855.6382,0.0,628.451056,196.390955,2618.546066666667
2011-12-13,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-13,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-13,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-14,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-14,Bikes,31669.59,622.2218464265759,9.0,31669.59,0.0,2533.5672,791.73975,3518.8433333333332
2011-12-14,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-14,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-14,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-15,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-15,Bikes,21380.5982,484.4739692430237,7.0,21380.5982,0.0,1710.4478559999998,534.514955,3054.3711714285714
2011-12-15,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-15,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-15,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-16,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-16,Bikes,24666.329999999998,479.61351228696475,7.0,24666.329999999998,0.0,1973.3064,616.65825,3523.7614285714285
2011-12-16,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-16,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-16,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-17,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-17,Bikes,25365.4282,523.2520411254889,8.0,25365.4282,0.0,2029.234256,634.135705,3170.678525
2011-12-17,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-17,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-17,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-18,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-18,Bikes,15711.276399999999,346.47284975349737,6.0,15711.276399999999,0.0,1256.902112,392.78191,2618.5460666666663
2011-12-18,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-18,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-18,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-19,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-19,Bikes,18590.4482,367.6332689340856,6.0,18590.4482,0.0,1487.235856,464.761205,3098.408033333333
2011-12-19,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-19,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-19,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-20,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-20,Bikes,21469.62,388.79368811467384,6.0,21469.62,0.0,1717.5695999999998,536.7405,3578.27
2011-12-20,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-20,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-20,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-21,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-21,Bikes,24691.329999999998,479.6135123034962,7.0,24691.329999999998,0.0,1975.3064,617.28325,3527.332857142857
2011-12-21,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-21,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-21,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-22,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-22,Bikes,31644.59,622.2218464100443,9.0,31644.59,0.0,2531.5672,791.11475,3516.0655555555554
2011-12-22,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-22,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-22,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-23,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-23,Bikes,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2011-12-23,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-23,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-23,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-24,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-24,Bikes,25568.7082,510.2416030571652,8.0,25568.7082,0.0,2045.4966559999998,639.217705,3196.088525
2011-12-24,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-24,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-24,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-25,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-25,Bikes,5675.5646,195.71453453468456,4.0,5675.5646,0.0,454.045168,141.889115,1418.89115
2011-12-25,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-25,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-25,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-26,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-26,Bikes,17509.79,350.0156162487401,5.0,17509.79,0.0,1400.7831999999999,437.74475,3501.958
2011-12-26,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-26,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-26,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-27,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-27,Bikes,14833.8982,315.84475899982834,5.0,14833.8982,0.0,1186.711856,370.84745499999997,2966.7796399999997
2011-12-27,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-27,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-27,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-28,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-28,Bikes,15507.9964,359.48328782182097,6.0,15507.9964,0.0,1240.639712,387.69991,2584.6660666666667
2011-12-28,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-28,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-28,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-29,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-29,Bikes,11255.6282,251.04581098071603,4.0,11255.6282,0.0,900.450256,281.390705,2813.90705
2011-12-29,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-29,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-29,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-30,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-30,Bikes,27145.1846,584.5082226493583,10.0,27145.1846,0.0,2171.614768,678.629615,2714.5184600000002
2011-12-30,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-30,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-30,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-31,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-31,Bikes,21762.158199999998,458.4530930898451,7.0,21762.158199999998,0.0,1740.972656,544.053955,3108.8797428571424
2011-12-31,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-31,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2011-12-31,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-01,Accessories,2159.9555,2333.039896685847,107.0,868.0195,0.0,172.79644,53.998874,107.997775
2012-01-01,Bikes,1832964.7719,-2367.555327527495,1512.0,744310.0598,0.0,146637.181752,45824.119226,22083.912914457833
2012-01-01,Clothing,5533.556058,-508.35085586497513,354.0,1627.1638,0.09,442.684484,138.338893,134.96478190243903
2012-01-01,Components,78721.0951,-109.50669821422822,165.0,48410.8621,0.0,6297.687608,1968.0273670000001,2714.5205206896553
2012-01-01,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-02,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-02,Bikes,18590.4482,367.6332689340856,6.0,18590.4482,0.0,1487.235856,464.761205,3098.408033333333
2012-01-02,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-02,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-02,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-03,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-03,Bikes,24844.61,466.6030742021097,7.0,24844.61,0.0,1987.5688,621.1152500000001,3549.23
2012-01-03,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-03,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-03,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-04,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-04,Bikes,16410.3746,390.1113785920214,7.0,16410.3746,0.0,1312.829968,410.259365,2344.3392285714285
2012-01-04,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-04,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-04,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-05,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-05,Bikes,20884.78,427.82500233617606,6.0,20884.78,0.0,1670.7823999999998,522.1195,3480.7966666666666
2012-01-05,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-05,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-05,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-06,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-06,Bikes,24087.732799999998,576.3582415536251,10.0,24087.732799999998,0.0,1927.0186239999998,602.19332,2408.77328
2012-01-06,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-06,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-06,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-07,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-07,Bikes,21088.059999999998,414.81456426785246,6.0,21088.059999999998,0.0,1687.0448,527.2015,3514.6766666666663
2012-01-07,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-07,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-07,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-08,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-08,Bikes,14109.8,272.2062301447728,4.0,14109.8,0.0,1128.7839999999999,352.745,3527.45
2012-01-08,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-08,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-08,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-09,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-09,Bikes,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-09,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-09,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-09,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-10,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-10,Bikes,35401.14,674.0103563443016,10.0,35401.14,0.0,2832.0912,885.0285,3540.114
2012-01-10,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-10,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-10,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-11,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-11,Bikes,40060.0682,756.4269570487594,12.0,40060.0682,0.0,3204.805456,1001.501705,3338.339016666667
2012-01-11,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-11,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-11,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-12,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-12,Bikes,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-01-12,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-12,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-12,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-13,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-13,Bikes,24666.329999999998,479.61351228696475,7.0,24666.329999999998,0.0,1973.3064,616.65825,3523.7614285714285
2012-01-13,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-13,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-13,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-14,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-14,Bikes,22867.8164,476.07074579172195,8.0,22867.8164,0.0,1829.4253119999998,571.69541,2858.47705
2012-01-14,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-14,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-14,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-15,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-15,Bikes,21469.62,388.79368811467384,6.0,21469.62,0.0,1717.5695999999998,536.7405,3578.27
2012-01-15,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-15,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-15,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-16,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-16,Bikes,7677.3582,186.2468629616037,3.0,7677.3582,0.0,614.1886559999999,191.933955,2559.1194
2012-01-16,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-16,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-16,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-17,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-17,Bikes,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-01-17,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-17,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-17,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-18,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-18,Bikes,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-18,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-18,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-18,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-19,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-19,Bikes,18590.4482,367.6332689340856,6.0,18590.4482,0.0,1487.235856,464.761205,3098.408033333333
2012-01-19,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-19,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-19,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-20,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-20,Bikes,15012.1782,302.8343209149733,5.0,15012.1782,0.0,1200.974256,375.304455,3002.43564
2012-01-20,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-20,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-20,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-21,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-21,Bikes,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-21,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-21,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-21,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-22,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-22,Bikes,35401.14,674.0103563443016,10.0,35401.14,0.0,2832.0912,885.0285,3540.114
2012-01-22,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-22,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-22,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-23,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-23,Bikes,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2012-01-23,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-23,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-23,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-24,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-24,Bikes,29325.2582,562.0301129914225,9.0,29325.2582,0.0,2346.0206559999997,733.131455,3258.362022222222
2012-01-24,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-24,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-24,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-25,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-25,Bikes,9253.8346,260.51348255379685,5.0,9253.8346,0.0,740.3067679999999,231.345865,1850.76692
2012-01-25,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-25,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-25,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-26,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-26,Bikes,39856.7882,769.437395117083,12.0,39856.7882,0.0,3188.543056,996.419705,3321.3990166666667
2012-01-26,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-26,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-26,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-27,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-27,Bikes,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-27,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-27,Components,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-27,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-28,Accessories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-01-28,Bikes,17688.07,337.0051781638851,5.0,17688.07,0.0,1415.0456,442.20175,3537.614
2012-01-28,Clothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
