OrderDate,TerritoryID,TotalRevenue,Average Profit Margin,OrderQty,UnitPrice,UnitPriceDiscount,TaxAmt,Freight,Average_Revenue_Per_User
2012-01-10,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-10,10,6978.26,142.60833412307966,2.0,6978.26,0.0,558.2608,174.4565,3489.13
2012-01-11,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-11,6,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2012-01-11,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-11,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-11,9,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-01-12,6,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-01-13,6,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-13,8,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-01-13,10,6978.26,142.60833412307966,2.0,6978.26,0.0,558.2608,174.4565,3489.13
2012-01-14,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-14,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-14,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-14,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-14,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-14,9,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-14,10,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-15,1,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-15,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-15,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-15,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-16,1,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-01-16,9,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-01-17,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-17,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-17,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-17,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-18,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-18,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-19,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-19,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-19,9,7855.6382,173.23642487674869,3.0,7855.6382,0.0,628.451056,196.390955,2618.546066666667
2012-01-20,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-20,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-20,9,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-01-21,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-22,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-22,6,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-01-22,9,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2012-01-22,10,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-01-23,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-23,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-23,9,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-24,1,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-24,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-24,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-24,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-24,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-24,9,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-25,4,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-25,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-25,8,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-25,9,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-01-26,1,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-01-26,4,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-01-26,6,21469.62,388.79368811467384,6.0,21469.62,0.0,1717.5695999999998,536.7405,3578.27
2012-01-26,9,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-01-27,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-27,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-27,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-28,4,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-01-28,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-28,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-28,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-29,1,251576.6074,345.8758585058256,232.0,100667.4561,0.0,20126.128592,6289.415179,27952.95637777778
2012-01-29,2,99531.0457,-330.594415955838,198.0,46126.9323,0.0,7962.483655999999,2488.276133,14218.720814285714
2012-01-29,3,216445.8098,-357.1318788487747,260.0,93370.4455,0.0,17315.664784,5411.1452340000005,27055.726225
2012-01-29,4,392030.8562,265.5850294680602,450.0,146684.6954,0.0,31362.468496,9800.771376,19601.54281
2012-01-29,5,167508.1474,-51.29983451137302,164.0,65708.8589,0.0,13400.651792,4187.703678,15228.013399999998
2012-01-29,6,338922.7571,288.8372317210688,341.0,122069.6522,0.02,27113.820568,8473.068912,28243.563091666667
2012-01-29,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-29,9,4074.0881999999997,121.44791492595998,2.0,4074.0881999999997,0.0,325.927056,101.852205,2037.0440999999998
2012-01-30,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-01-30,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-01-30,9,11255.6282,251.04581098071603,4.0,11255.6282,0.0,900.450256,281.390705,2813.90705
2012-01-31,1,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-01-31,4,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-01-31,9,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-01-31,10,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-02-01,1,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-01,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-01,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-01,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-01,9,7652.3582,186.24686294507228,3.0,7652.3582,0.0,612.188656,191.308955,2550.7860666666666
2012-02-02,1,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-02,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-03,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-03,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-03,7,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-02-03,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-03,9,10556.529999999999,207.40728214219195,3.0,10556.529999999999,0.0,844.5224,263.91325,3518.843333333333
2012-02-03,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-04,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-04,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-04,7,4099.0882,121.44791494249142,2.0,4099.0882,0.0,327.927056,102.477205,2049.5441
2012-02-04,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-04,9,10353.25,220.41772021051554,3.0,10353.25,0.0,828.26,258.83125,3451.0833333333335
2012-02-05,4,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-05,8,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-02-05,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-06,1,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-06,4,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-06,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-06,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-07,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-07,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-08,4,6978.26,142.60833412307966,2.0,6978.26,0.0,558.2608,174.4565,3489.13
2012-02-08,7,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-08,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-08,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-08,10,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-09,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-09,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-09,9,7677.3582,186.2468629616037,3.0,7677.3582,0.0,614.188656,191.933955,2559.1194
2012-02-10,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-10,4,14109.8,272.2062301447728,4.0,14109.8,0.0,1128.7839999999999,352.745,3527.45
2012-02-10,7,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-10,9,11052.3482,264.0562490490396,4.0,11052.3482,0.0,884.187856,276.30870500000003,2763.08705
2012-02-11,4,4099.0882,121.44791494249142,2.0,4099.0882,0.0,327.927056,102.477205,2049.5441
2012-02-11,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-11,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-12,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-12,4,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-02-12,8,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-12,9,14605.618199999999,328.8551970516205,5.0,14605.618199999999,0.0,1168.4494559999998,365.140455,2921.12364
2012-02-13,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-13,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-13,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-14,1,6799.98,155.61877220793468,2.0,6799.98,0.0,543.9984,169.9995,3399.99
2012-02-14,4,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-14,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-14,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-14,9,10556.529999999999,207.40728214219195,3.0,10556.529999999999,0.0,844.5224,263.91325,3518.843333333333
2012-02-14,10,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-02-15,4,12133.0064,281.6739017343851,5.0,12133.0064,0.0,970.640512,303.32516,2426.60128
2012-02-15,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-15,10,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-16,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-16,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-16,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-16,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-17,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-17,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-17,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-17,9,21113.059999999998,414.8145642843839,6.0,21113.059999999998,0.0,1689.0448,527.8265,3518.843333333333
2012-02-18,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-18,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-18,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-19,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-19,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-19,6,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-19,9,10353.25,220.41772021051554,3.0,10353.25,0.0,828.26,258.83125,3451.0833333333335
2012-02-20,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-20,7,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-20,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-20,9,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-21,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-21,4,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-02-21,7,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-21,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-21,9,17509.79,350.0156162487401,5.0,17509.79,0.0,1400.7831999999999,437.74475,3501.958
2012-02-21,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-22,9,17688.07,337.0051781638851,5.0,17688.07,0.0,1415.0456,442.20175,3537.614
2012-02-23,1,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-02-23,4,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-02-23,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-23,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-02-23,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-23,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-23,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-24,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-24,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-25,4,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-02-25,7,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-25,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-25,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-26,4,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-02-26,8,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-26,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-27,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-27,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-02-28,1,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-02-28,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-28,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-28,9,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-02-29,1,117750.8744,288.9193872141425,125.0,49773.1843,0.07,9420.069952,2943.771857,19625.145733333335
2012-02-29,2,64187.8415,-456.4478527627736,117.0,35577.712,0.0,5135.02732,1604.696028,16046.960375
2012-02-29,3,96366.1837,50.36567893542745,117.0,46387.7976,0.0,7709.294696,2409.154585,19273.23674
2012-02-29,4,134441.4331,-369.4429151320468,271.0,63387.0667,0.0,10755.314648,3361.035809,14937.937011111111
2012-02-29,5,246363.2444,568.8004757173009,258.0,94510.174,0.0,19709.059552,6159.081098,30795.40555
2012-02-29,6,228067.73348,-463.8742130443629,374.0,76373.0625,0.02,18245.418677999998,5701.693321,32581.104782857143
2012-02-29,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-02-29,9,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-03-01,1,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-03-01,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-02,1,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-03-02,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-02,9,14109.8,272.2062301447728,4.0,14109.8,0.0,1128.7839999999999,352.745,3527.45
2012-03-02,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-03,1,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-03-03,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-03,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-03,9,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-03-04,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-04,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-04,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-04,8,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-03-05,4,4099.0882,121.44791494249142,2.0,4099.0882,0.0,327.927056,102.477205,2049.5441
2012-03-05,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-05,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-06,1,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-06,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-06,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-06,9,10328.25,220.4177201939841,3.0,10328.25,0.0,826.26,258.20625,3442.75
2012-03-06,10,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-07,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-07,7,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-08,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-08,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-08,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-08,10,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-09,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-09,4,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-03-09,8,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-09,9,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-10,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-10,6,3374.99,77.8093860874359,1.0,3374.99,0.0,269.9992,84.37475,3374.99
2012-03-10,8,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-03-10,9,10531.529999999999,207.40728212566052,3.0,10531.529999999999,0.0,842.5224,263.28825,3510.5099999999998
2012-03-11,1,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-03-11,4,7652.3582,186.24686294507228,3.0,7652.3582,0.0,612.1886559999999,191.308955,2550.7860666666666
2012-03-11,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-11,7,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-11,8,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-11,9,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-03-12,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-12,8,6774.98,155.61877219140325,2.0,6774.98,0.0,541.9984,169.3745,3387.49
2012-03-12,9,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-13,4,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-13,7,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-13,8,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-14,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-14,4,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-03-14,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-14,9,21088.059999999998,414.81456426785246,6.0,21088.059999999998,0.0,1687.0448,527.2015,3514.6766666666663
2012-03-14,10,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-15,4,10556.529999999999,207.40728214219195,3.0,10556.529999999999,0.0,844.5224,263.91325,3518.843333333333
2012-03-15,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-15,9,10174.97,233.42815829537057,3.0,10174.97,0.0,813.9975999999999,254.37425000000002,3391.6566666666663
2012-03-16,1,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-16,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-16,6,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-16,8,6978.26,142.60833412307966,2.0,6978.26,0.0,558.2608,174.4565,3489.13
2012-03-16,9,3399.99,77.80938610396734,1.0,3399.99,0.0,271.9992,84.99975,3399.99
2012-03-17,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-17,4,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-17,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-17,7,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-17,9,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-03-18,1,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-18,4,6953.26,142.6083341065482,2.0,6953.26,0.0,556.2608,173.8315,3476.63
2012-03-18,8,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-19,4,4277.3682,108.43747685763638,2.0,4277.3682,0.0,342.189456,106.93420499999999,2138.6841
2012-03-19,8,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-03-19,9,25340.4282,523.2520411089574,8.0,25340.4282,0.0,2027.234256,633.510705,3167.553525
2012-03-20,4,699.0982,43.63852883852408,1.0,699.0982,0.0,55.927856,17.477455,699.0982
2012-03-20,9,13931.52,285.2166682296278,4.0,13931.52,0.0,1114.5216,348.288,3482.88
2012-03-21,1,6978.26,142.60833412307966,2.0,6978.26,0.0,558.2608,174.4565,3489.13
2012-03-21,6,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
