OrderDate,SalesAmount,Average Profit Margin,OrderQty,UnitPrice,UnitPriceDiscount,TaxAmt,Freight,Average_Revenue_Per_User
2012-02-18,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-02-19,20884.78,427.82500233617606,6.0,20884.78,0.0,1670.7823999999998,522.1195,3480.7966666666666
2012-02-20,17688.07,337.0051781638851,5.0,17688.07,0.0,1415.0456,442.20175,3537.614
2012-02-21,42354.4,816.6186904508498,12.0,42354.4,0.0,3388.352,1058.8600000000001,3529.5333333333333
2012-02-22,17688.07,337.0051781638851,5.0,17688.07,0.0,1415.0456,442.20175,3537.614
2012-02-23,26267.8064,553.8801318956894,9.0,26267.8064,0.0,2101.424512,656.69516,2918.645155555556
2012-02-24,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-02-25,28626.16,518.3915841528984,8.0,28626.16,0.0,2290.0928,715.654,3578.27
2012-02-26,21266.34,401.8041261829974,6.0,21266.34,0.0,1701.3072,531.6585,3544.39
2012-02-27,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-02-28,13931.52,285.2166682296278,4.0,13931.52,0.0,1114.5216,348.288,3482.88
2012-02-29,895032.94878,-208.44301419556382,1265.0,373864.6353,0.09,71602.635902,22375.823653,21310.308304285714
2012-03-01,10556.529999999999,207.40728214219195,3.0,10556.529999999999,0.0,844.5224,263.91325,3518.843333333333
2012-03-02,29121.978199999998,575.0405510597461,9.0,29121.978199999998,0.0,2329.758256,728.049455,3235.7753555555555
2012-03-03,24641.329999999998,479.6135122704333,7.0,24641.329999999998,0.0,1971.3064,616.03325,3520.1899999999996
2012-03-04,17688.07,337.0051781638851,5.0,17688.07,0.0,1415.0456,442.20175,3537.614
2012-03-05,14833.8982,315.84475899982834,5.0,14833.8982,0.0,1186.711856,370.84745499999997,2966.7796399999997
2012-03-06,26039.5264,566.8905699474815,9.0,26039.5264,0.0,2083.162112,650.98816,2893.280711111111
2012-03-07,10734.81,194.39684405733692,3.0,10734.81,0.0,858.7847999999999,268.37025,3578.27
2012-03-08,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2012-03-09,14808.8982,315.84475898329686,5.0,14808.8982,0.0,1184.711856,370.222455,2961.7796399999997
2012-03-10,20884.78,427.82500233617606,6.0,20884.78,0.0,1670.7823999999998,522.1195,3480.7966666666666
2012-03-11,36774.3364,761.2874140048184,12.0,36774.3364,0.0,2941.946912,919.35841,3064.5280333333335
2012-03-12,13931.52,285.2166682296278,4.0,13931.52,0.0,1114.5216,348.288,3482.88
2012-03-13,7855.638199999999,173.23642487674869,3.0,7855.638199999999,0.0,628.451056,196.390955,2618.5460666666663
2012-03-14,46135.95,868.4072004016385,13.0,46135.95,0.0,3690.8759999999997,1153.39875,3548.9192307692306
2012-03-15,24309.77,505.63438845667486,7.0,24309.77,0.0,1944.7815999999998,607.74425,3472.824285714286
2012-03-16,31847.87,609.2114083417208,9.0,31847.87,0.0,2547.8296,796.1967500000001,3538.652222222222
2012-03-17,22168.7182,432.4322169531979,7.0,22168.7182,0.0,1773.497456,554.217955,3166.959742857143
2012-03-18,11230.6282,251.04581096418457,4.0,11230.6282,0.0,898.450256,280.765705,2807.65705
2012-03-19,33196.066399999996,696.4884659857061,11.0,33196.066399999996,0.0,2655.685312,829.90166,3017.8242181818177
2012-03-20,14630.618199999999,328.85519706815194,5.0,14630.618199999999,0.0,1170.4494559999998,365.765455,2926.12364
2012-03-21,14134.8,272.20623016130423,4.0,14134.8,0.0,1130.7839999999999,353.37,3533.7
2012-03-22,32725.248199999998,639.8394990953898,10.0,32725.248199999998,0.0,2618.019856,818.131205,3272.5248199999996
2012-03-23,11230.6282,251.04581096418457,4.0,11230.6282,0.0,898.450256,280.765705,2807.65705
2012-03-24,22307.9764,515.1020600297556,8.0,22307.9764,0.0,1784.6381119999999,557.69941,2788.49705
2012-03-25,14313.08,259.1957920764492,4.0,14313.08,0.0,1145.0464,357.827,3578.27
2012-03-26,32001.15,596.2009702403343,9.0,32001.15,0.0,2560.0919999999996,800.02875,3555.6833333333334
2012-03-27,16410.3746,390.1113785920214,7.0,16410.3746,0.0,1312.829968,410.259365,2344.3392285714285
2012-03-28,38979.409999999996,738.809304363414,11.0,38979.409999999996,0.0,3118.3527999999997,974.48525,3543.582727272727
2012-03-29,40174.3264,839.0968001087857,13.0,40174.3264,0.0,3213.9461119999996,1004.35816,3090.3327999999997
2012-03-30,2306297.6080279998,274.45528896759885,2977.0,883749.0848,0.25,184503.808639,57657.440066,23776.26400028866
2012-03-31,17891.35,323.9947400955615,5.0,17891.35,0.0,1431.308,447.28375,3578.2699999999995
2012-04-01,12133.0064,281.6739017343851,5.0,12133.0064,0.0,970.640512,303.32516,2426.60128
2012-04-02,38979.409999999996,738.809304363414,11.0,38979.409999999996,0.0,3118.3527999999997,974.48525,3543.582727272727
2012-04-03,11751.446399999999,307.6947778875637,5.0,11751.446399999999,0.0,940.1157119999999,293.78616,2350.28928
2012-04-04,22982.0746,558.7405888517483,9.0,22982.0746,0.0,1838.5659679999999,574.551865,2553.5638444444444
2012-04-05,14630.618199999999,328.85519706815194,5.0,14630.618199999999,0.0,1170.4494559999998,365.765455,2926.12364
2012-04-06,32521.9682,652.8499371637134,10.0,32521.9682,0.0,2601.757456,813.049205,3252.19682
2012-04-07,21266.34,401.8041261829974,6.0,21266.34,0.0,1701.3072,531.6585,3544.39
2012-04-08,7652.3582,186.24686294507228,3.0,7652.3582,0.0,612.1886559999999,191.308955,2550.7860666666666
2012-04-09,13931.52,285.2166682296278,4.0,13931.52,0.0,1114.5216,348.288,3482.88
2012-04-10,32001.15,596.2009702403343,9.0,32001.15,0.0,2560.0919999999996,800.02875,3555.6833333333334
2012-04-11,40021.0464,852.1072382101722,13.0,40021.0464,0.0,3201.683712,1000.52616,3078.5420307692307
2012-04-12,21063.059999999998,414.81456425132103,6.0,21063.059999999998,0.0,1685.0448,526.5765,3510.5099999999998
2012-04-13,22168.7182,432.4322169531979,7.0,22168.7182,0.0,1773.497456,554.217955,3166.959742857143
2012-04-14,30316.8946,675.3280468051179,11.0,30316.8946,0.0,2425.351568,757.922365,2756.0813272727273
2012-04-15,31644.59,622.2218464100443,9.0,31644.59,0.0,2531.5672,791.11475,3516.0655555555554
2012-04-16,28447.88,531.4020222377535,8.0,28447.88,0.0,2275.8304,711.197,3555.985
2012-04-17,15329.7164,372.493725906676,6.0,15329.7164,0.0,1226.3773119999998,383.24291,2554.952733333333
2012-04-18,21291.34,401.80412619952887,6.0,21291.34,0.0,1703.3072,532.2835,3548.556666666667
2012-04-19,21266.34,401.8041261829974,6.0,21266.34,0.0,1701.3072,531.6585,3544.39
2012-04-20,21266.34,401.8041261829974,6.0,21266.34,0.0,1701.3072,531.6585,3544.39
2012-04-21,24641.329999999998,479.6135122704333,7.0,24641.329999999998,0.0,1971.3064,616.03325,3520.1899999999996
2012-04-22,22828.794599999997,571.7510269531348,9.0,22828.794599999997,0.0,1826.3035679999998,570.719865,2536.532733333333
2012-04-23,28943.6982,588.0509891446011,9.0,28943.6982,0.0,2315.495856,723.592455,3215.9664666666667
2012-04-24,18590.4482,367.6332689340856,6.0,18590.4482,0.0,1487.235856,464.761205,3098.408033333333
2012-04-25,14808.8982,315.84475898329686,5.0,14808.8982,0.0,1184.711856,370.22245499999997,2961.7796399999997
2012-04-26,14808.8982,315.84475898329686,5.0,14808.8982,0.0,1184.711856,370.222455,2961.7796399999997
2012-04-27,3578.27,64.7989480191123,1.0,3578.27,0.0,286.2616,89.45675,3578.27
2012-04-28,21965.4382,445.4426550215215,7.0,21965.4382,0.0,1757.235056,549.135955,3137.919742857143
2012-04-29,7652.3582,186.24686294507228,3.0,7652.3582,0.0,612.1886559999999,191.308955,2550.7860666666666
2012-04-30,1016116.846932,-10718.632200220263,2208.0,467175.458,48.089999999999996,81289.347754,25402.921008,14112.733985166667
2012-05-01,39881.7882,769.4373951336145,12.0,39881.7882,0.0,3190.543056,997.044705,3323.48235
2012-05-02,7652.3582,186.24686294507228,3.0,7652.3582,0.0,612.188656,191.308955,2550.7860666666666
2012-05-03,21787.158199999998,458.4530931063765,7.0,21787.158199999998,0.0,1742.972656,544.678955,3112.4511714285713
2012-05-04,18412.1682,380.64370701894063,6.0,18412.1682,0.0,1472.973456,460.304205,3068.6947
2012-05-05,24666.329999999998,479.61351228696475,7.0,24666.329999999998,0.0,1973.3064,616.65825,3523.7614285714285
2012-05-06,25187.1482,536.2624792103438,8.0,25187.1482,0.0,2014.971856,629.678705,3148.393525
2012-05-07,28422.88,531.4020222212221,8.0,28422.88,0.0,2273.8304,710.572,3552.86
2012-05-08,17534.79,350.0156162652716,5.0,17534.79,0.0,1402.7831999999999,438.36975,3506.958
2012-05-09,25365.4282,523.2520411254889,8.0,25365.4282,0.0,2029.234256,634.135705,3170.678525
2012-05-10,17713.07,337.0051781804166,5.0,17713.07,0.0,1417.0456,442.82675,3542.614
2012-05-11,33920.1646,740.1269948407617,12.0,33920.1646,0.0,2713.613168,848.004115,2826.680383333333
2012-05-12,8173.176399999999,242.89582986845141,4.0,8173.176399999999,0.0,653.854112,204.32941,2043.2940999999998
2012-05-13,13956.52,285.2166682461593,4.0,13956.52,0.0,1116.5216,348.913,3489.13
2012-05-14,15711.276399999999,346.47284975349737,6.0,15711.276399999999,0.0,1256.902112,392.78191,2618.5460666666663
2012-05-15,7156.54,129.5978960382246,2.0,7156.54,0.0,572.5232,178.9135,3578.27
2012-05-16,18590.4482,367.6332689340856,6.0,18590.4482,0.0,1487.235856,464.761205,3098.408033333333
2012-05-17,27462.7228,654.167627641061,11.0,27462.7228,0.0,2197.017824,686.56807,2496.6111636363635
2012-05-18,40352.6064,826.0863620239306,13.0,40352.6064,0.0,3228.2085119999997,1008.81516,3104.046646153846
2012-05-19,21787.158199999998,458.4530931063765,7.0,21787.158199999998,0.0,1742.972656,544.678955,3112.4511714285713
2012-05-20,29121.978199999998,575.0405510597461,9.0,29121.978199999998,0.0,2329.758256,728.049455,3235.7753555555555
2012-05-21,17713.07,337.0051781804166,5.0,17713.07,0.0,1417.0456,442.82675,3542.614
2012-05-22,44273.4146,960.5447150512771,15.0,44273.4146,0.0,3541.8731679999996,1106.835365,2951.560973333333
2012-05-23,21990.4382,445.4426550380529,7.0,21990.4382,0.0,1759.235056,549.760955,3141.4911714285713
2012-05-24,17713.07,337.0051781804166,5.0,17713.07,0.0,1417.0456,442.82675,3542.614
2012-05-25,24641.329999999998,479.6135122704333,7.0,24641.329999999998,0.0,1971.3064,616.03325,3520.1899999999996
2012-05-26,32001.15,596.2009702403343,9.0,32001.15,0.0,2560.0919999999996,800.02875,3555.6833333333334
2012-05-27,14808.8982,315.84475898329686,5.0,14808.8982,0.0,1184.711856,370.222455,2961.7796399999997
2012-05-28,28219.6,544.4124602895456,8.0,28219.6,0.0,2257.5679999999998,705.49,3527.45
2012-05-29,18233.8882,393.65414510379566,6.0,18233.8882,0.0,1458.7110559999999,455.84720500000003,3038.981366666667
2012-05-30,2408187.253938,18910.57146400612,7510.0,618823.7936,20.17,192654.980247,60204.681165,30102.340674225
2012-05-31,3964.99,141.47137710737542,3.0,17833.2832,0.0,317.1992,99.12474900000001,792.9979999999999
2012-06-01,28400.0007,691.2850755169881,13.0,28400.0007,0.0,2272.000056,710.0000150000001,2184.6154384615384
2012-06-02,16331.0121,488.9385443640018,9.0,16331.0121,0.0,1306.480968,408.275301,1814.5569
2012-06-03,21177.2553,511.452886221638,10.0,21177.2553,0.0,1694.180424,529.43138,2117.72553
2012-06-04,22461.4989,613.4821392895676,11.0,22461.4989,0.0,1796.9199119999998,561.537471,2041.9544454545453
2012-06-05,18077.866,432.79396031424767,9.0,18077.866,0.0,1446.22928,451.946647,2008.651777777778
2012-06-06,13480.4857,306.31307533063523,6.0,13480.4857,0.0,1078.438856,337.012141,2246.7476166666665
2012-06-07,11056.315999999999,312.7556159760234,5.0,11056.315999999999,0.0,884.50528,276.4079,2211.2632
2012-06-08,9894.095,343.8179063273921,7.0,9894.095,0.0,791.5276,247.352373,1413.4421428571427
2012-06-09,19769.286,656.5735257773227,12.0,19769.286,0.0,1581.54288,494.232148,1647.4405
2012-06-10,17471.6803,389.7025694712885,8.0,17471.6803,0.0,1397.734424,436.792005,2183.9600375
2012-06-11,22918.712,618.2126984935334,12.0,22918.712,0.0,1833.49696,572.967797,1909.8926666666666
2012-06-12,21941.807099999998,514.2461633451816,10.0,21941.807099999998,0.0,1755.344568,548.545175,2194.1807099999996
2012-06-13,7851.2525,222.92357788645066,4.0,7851.2525,0.0,628.1002,196.281312,1962.813125
2012-06-14,11709.9828,329.6833979874573,6.0,11709.9828,0.0,936.798624,292.749569,1951.6638
2012-06-15,25195.9821,569.5347610403599,11.0,25195.9821,0.0,2015.678568,629.89955,2290.5438272727274
2012-06-16,10939.9174,393.35183314164635,7.0,10939.9174,0.0,875.193392,273.497934,1562.845342857143
2012-06-17,15176.0917,430.8566648711868,8.0,15176.0917,0.0,1214.087336,379.402291,1897.0114625
2012-06-18,19365.2507,467.5055138467093,10.0,19365.2507,0.0,1549.220056,484.131264,1936.5250700000001
2012-06-19,20937.4864,532.029931562678,10.0,20937.4864,0.0,1674.998912,523.437158,2093.7486400000003
2012-06-20,16056.3,343.81790600850303,7.0,16056.3,0.0,1284.504,401.40749800000003,2293.7571428571428
2012-06-21,15529.5839,369.9815103144485,7.0,15529.5839,0.0,1242.366712,388.239596,2218.511985714286
2012-06-22,11250.7,282.9427563180962,6.0,11250.7,0.0,900.056,281.267498,1875.1166666666668
2012-06-23,17007.7424,515.1021429441814,9.0,17007.7424,0.0,1360.619392,425.193559,1889.7491555555555
2012-06-24,9638.5632,266.01496525550266,5.0,9638.5632,0.0,771.085056,240.964079,1927.7126400000002
2012-06-25,18926.006699999998,593.761072325479,10.0,18926.006699999998,0.0,1514.080536,473.150167,1892.6006699999998
2012-06-26,9616.544600000001,224.86087229970136,5.0,9616.544600000001,0.0,769.323568,240.413613,1923.3089200000002
2012-06-27,12693.6125,303.5198004589503,6.0,12693.6125,0.0,1015.489,317.340311,2115.602083333333
2012-06-28,17244.836,534.823205553066,10.0,17244.836,0.0,1379.58688,431.120898,1724.4836
2012-06-29,19782.566,473.948052069863,9.0,19782.566,0.0,1582.60528,494.564148,2198.0628888888887
2012-06-30,3617451.922751,38461.16576735776,11053.0,1121085.272,13.77,289396.153799,90436.297814,24442.242721290542
2012-07-01,13647.893199999999,448.6404330668207,8.0,13647.893199999999,0.0,1091.831456,341.197329,1705.9866499999998
2012-07-02,11952.59,282.9427483186092,6.0,11952.59,0.0,956.2072000000001,298.814748,1992.0983333333334
2012-07-03,18929.8899,535.6791916106154,9.0,18929.8899,0.0,1514.391192,473.247247,2103.3210999999997
2012-07-04,15923.8357,367.18823196885637,7.0,15923.8357,0.0,1273.906856,398.095891,2274.8336714285715
2012-07-05,24183.3095,679.943845863397,12.0,24183.3095,0.0,1934.66476,604.5827360000001,2015.2757916666667
2012-07-06,23229.494599999998,507.8036216699832,11.0,23229.494599999998,0.0,1858.359568,580.737361,2111.7722363636362
2012-07-07,15943.784599999999,366.33224245926243,8.0,15943.784599999999,0.0,1275.502768,398.594612,1992.9730749999999
2012-07-08,14674.5353,430.85666259746563,8.0,14674.5353,0.0,1173.962824,366.863381,1834.3169125
2012-07-09,7412.6607,184.5627655281001,4.0,7412.6607,0.0,593.012856,185.316516,1853.165175
2012-07-10,8501.7782,307.16905943335246,5.0,8501.7782,0.0,680.142256,212.544455,1700.3556400000002
2012-07-11,20022.0321,494.52510193648294,9.0,20022.0321,0.0,1601.7625679999999,500.550801,2224.6702333333333
2012-07-12,26391.0766,662.1600719201347,12.0,26391.0766,0.0,2111.286128,659.776913,2199.2563833333334
2012-07-13,18225.6274,534.8232123523671,10.0,18225.6274,0.0,1458.050192,455.640683,1822.56274
2012-07-14,22547.2507,548.1017353675362,12.0,22547.2507,0.0,1803.780056,563.6812630000001,1878.9375583333333
2012-07-15,9550.7417,289.38528671213874,5.0,9550.7417,0.0,764.059336,238.76854200000002,1910.1483400000002
2012-07-16,18247.646,575.9773053081684,10.0,18247.646,0.0,1459.81168,456.191149,1824.7646
2012-07-17,16397.557099999998,433.64994877216895,8.0,16397.557099999998,0.0,1311.804568,409.938926,2049.6946374999998
2012-07-18,23598.2839,572.3280451117178,11.0,23598.2839,0.0,1887.8627119999999,589.957095,2145.2985363636362
2012-07-19,21889.7007,589.255834070966,12.0,21889.7007,0.0,1751.176056,547.242514,1824.1417250000002
2012-07-20,19015.6417,470.29878768858407,10.0,19015.6417,0.0,1521.251336,475.39103900000003,1901.56417
2012-07-21,20281.447099999998,514.2461622935089,10.0,20281.447099999998,0.0,1622.515768,507.036175,2028.1447099999998
2012-07-22,11059.4571,245.43791644055543,5.0,11059.4571,0.0,884.756568,276.486426,2211.89142
2012-07-23,20145.0996,595.6983689687257,11.0,20145.0996,0.0,1611.607968,503.627488,1831.372690909091
2012-07-24,20517.3328,551.7509976673323,11.0,20517.3328,0.0,1641.386624,512.933317,1865.2120727272727
2012-07-25,20835.5264,632.3472238622525,13.0,20835.5264,0.0,1666.842112,520.888156,1602.7328
2012-07-26,18683.8653,613.4821304087836,11.0,18683.8653,0.0,1494.709224,467.096631,1698.5332090909092
2012-07-27,16577.5025,384.11601398029023,8.0,16577.5025,0.0,1326.2002,414.43756,2072.1878125
2012-07-28,12824.4464,288.5293060614661,6.0,12824.4464,0.0,1025.955712,320.611158,2137.4077333333335
2012-07-29,15220.431700000001,472.01075557512945,8.0,15220.431700000001,0.0,1217.634536,380.51079200000004,1902.5539625000001
2012-07-30,23309.8227,682.7371196834092,12.0,23309.8227,0.0,1864.785816,582.745566,1942.4852250000001
2012-07-31,2888213.608371,31961.173553481665,8870.0,801028.4194,3.77,231057.088634,72205.340006,25559.412463460176
2012-08-01,11554.455,343.8179073790648,7.0,11554.455,0.0,924.3564,288.861373,1650.6364285714285
2012-08-02,16814.1303,430.85666817471815,8.0,16814.1303,0.0,1345.130424,420.353256,2101.7662875
2012-08-03,10443.8746,326.89011859019246,6.0,10443.8746,0.0,835.5099680000001,261.096864,1740.6457666666665
2012-08-04,8726.25,161.19243609383958,4.0,8726.25,0.0,698.1,218.156248,2181.5625
2012-08-05,8988.0375,181.76948370860083,4.0,8988.0375,0.0,719.043,224.700936,2247.009375
2012-08-06,3226.34,121.7503122247696,2.0,3226.34,0.0,258.1072,80.6585,1613.17
2012-08-07,18755.9239,491.7318225392181,9.0,18755.9239,0.0,1500.473912,468.898096,2083.9915444444446
2012-08-08,15933.922,517.895427037402,9.0,15933.922,0.0,1274.71376,398.348049,1770.4357777777777
2012-08-09,16856.0978,471.1547716209255,9.0,16856.0978,0.0,1348.487824,421.402443,1872.8997555555554
2012-08-10,15371.2178,410.2796240338641,8.0,15371.2178,0.0,1229.697424,384.280443,1921.402225
2012-08-11,9783.9521,367.1882300358868,7.0,9783.9521,0.0,782.716168,244.598801,1397.707442857143
2012-08-12,18462.721,554.5442749612517,11.0,18462.721,0.0,1477.01768,461.568022,1678.4291818181819
2012-08-13,16369.8385,596.5543473456771,10.0,16369.8385,0.0,1309.58708,409.245962,1636.98385
2012-08-14,8855.573199999999,205.1398096689542,4.0,8855.573199999999,0.0,708.445856,221.389329,2213.8932999999997
2012-08-15,8262.3121,286.59200956673254,5.0,8262.3121,0.0,660.984968,206.557802,1652.4624199999998
2012-08-16,9726.6875,201.49054859120665,5.0,9726.6875,0.0,778.135,243.16718500000002,1945.3375
2012-08-17,18668.1024,515.1021439958541,9.0,18668.1024,0.0,1493.448192,466.702559,2074.2336
2012-08-18,14257.220000000001,424.4141243743119,9.0,14257.220000000001,0.0,1140.5776,356.430497,1584.1355555555556
2012-08-19,9868.935300000001,369.9815129070588,7.0,9868.935300000001,0.0,789.514824,246.72338100000002,1409.8479000000002
2012-08-20,10904.6714,268.8082446527675,5.0,10904.6714,0.0,872.373712,272.616784,2180.93428
2012-08-21,8328.115,222.0675951542952,5.0,8328.115,0.0,666.2492,208.202873,1665.623
2012-08-22,8602.8271,367.18823350979403,7.0,8602.8271,0.0,688.226168,215.070676,1228.9753
2012-08-23,15697.2942,471.154772842974,9.0,15697.2942,0.0,1255.783536,392.43235300000003,1744.1438
2012-08-24,9372.8925,303.5197983556049,6.0,9372.8925,0.0,749.8314,234.322311,1562.14875
2012-08-25,19363.2709,599.3476210390387,10.0,19363.2709,0.0,1549.061672,484.081772,1936.32709
2012-08-26,5013.6507,164.8416995938216,3.0,5013.6507,0.0,401.092056,125.341267,1671.2169000000001
2012-08-27,2854.4096,124.54358831850305,2.0,2854.4096,0.0,228.35276800000003,71.36024,1427.2048
2012-08-28,12950.1892,349.40446514378425,7.0,12950.1892,0.0,1036.015136,323.754728,1850.0270285714287
2012-08-29,13599.67,465.5682230777416,9.0,13599.67,0.0,1087.9736,339.99174800000003,1511.0744444444445
2012-08-30,1815297.710825,19041.126423534857,5363.0,550230.8696,1.1600000000000001,145223.81685,45382.442635,22411.082849691356
2012-08-31,12726.925299999999,477.59731571835835,8.0,12726.925299999999,0.0,1018.1540239999999,318.173132,1590.8656624999999
2012-09-01,15551.9053,369.98150806258985,7.0,15551.9053,0.0,1244.1524239999999,388.797631,2221.700757142857
2012-09-02,12798.544600000001,305.4570938205283,7.0,12798.544600000001,0.0,1023.883568,319.963612,1828.3635142857145
2012-09-03,5035.9721,164.84169734196297,3.0,5035.9721,0.0,402.87776800000006,125.899302,1678.6573666666666
2012-09-04,12183.7042,396.1451147907698,7.0,12183.7042,0.0,974.696336,304.592604,1740.5291714285715
2012-09-05,11488.6521,408.3423217915022,7.0,11488.6521,0.0,919.092168,287.21630200000004,1641.2360142857142
2012-09-06,13869.5267,328.82741405511587,7.0,13869.5267,0.0,1109.562136,346.738165,1981.3609571428572
2012-09-07,6958.1196,185.4187460083969,3.0,6958.1196,0.0,556.649568,173.95299,2319.3732
2012-09-08,8593.7857,184.56276205419294,4.0,8593.7857,0.0,687.5028560000001,214.844641,2148.446425
2012-09-09,15574.2267,369.98150581073116,7.0,15574.2267,0.0,1245.938136,389.35566600000004,2224.8895285714284
2012-09-10,17916.6382,650.9869612351647,12.0,17916.6382,0.0,1433.331056,447.915953,1493.0531833333334
2012-09-11,24070.7941,702.4581823141564,13.0,24070.7941,0.0,1925.663528,601.76985,1851.5995461538462
2012-09-12,12627.8096,368.0442148713877,6.0,12627.8096,0.0,1010.224768,315.69524,2104.6349333333333
2012-09-13,10856.448199999999,285.7360346636883,6.0,10856.448199999999,0.0,868.515856,271.411203,1809.4080333333332
2012-09-14,13687.0224,515.1021408408361,9.0,13687.0224,0.0,1094.961792,342.175559,1520.7802666666666
2012-09-15,10945.1282,368.0442160715736,6.0,10945.1282,0.0,875.6102559999999,273.628205,1824.1880333333331
2012-09-16,13122.222,442.8857609857107,7.0,13122.222,0.0,1049.77776,328.05555,1874.6031428571428
2012-09-17,21384.836900000002,688.3236753447833,12.0,21384.836900000002,0.0,1710.7869520000002,534.6209210000001,1782.069741666667
2012-09-18,14342.2032,427.20740724548386,9.0,14342.2032,0.0,1147.376256,358.555077,1593.5781333333334
2012-09-19,19119.8052,540.4097678433654,10.0,19119.8052,0.0,1529.584416,477.995128,1911.9805199999998
2012-09-20,12820.5632,346.61118677632965,7.0,12820.5632,0.0,1025.645056,320.514078,1831.5090285714286
2012-09-21,12183.7042,396.1451147907698,7.0,12183.7042,0.0,974.696336,304.592604,1740.5291714285715
2012-09-22,18273.850599999998,517.8954223414463,9.0,18273.850599999998,0.0,1461.908048,456.846264,2030.4278444444442
2012-09-23,12423.1703,416.7221646573897,7.0,12423.1703,0.0,993.853624,310.579257,1774.7386142857142
2012-09-24,15475.847099999999,453.37101260310203,9.0,15475.847099999999,0.0,1238.067768,386.89617499999997,1719.5385666666666
2012-09-25,6806.475,141.47137468514094,3.0,6806.475,0.0,544.518,170.161874,2268.8250000000003
2012-09-26,10771.465,282.94275179251633,6.0,10771.465,0.0,861.7172,269.286623,1795.2441666666666
2012-09-27,10071.9442,329.68339468392594,6.0,10071.9442,0.0,805.755536,251.798604,1678.6573666666666
2012-09-28,23374.1149,677.1505732435706,12.0,23374.1149,0.0,1869.929192,584.352871,1947.8429083333333
2012-09-29,7191.33,263.22168933214505,5.0,7191.33,0.0,575.3063999999999,179.783249,1438.266
2012-09-30,3064632.130985,27431.59768968366,8081.0,978081.6534,0.9,245170.570467,76615.803073,22047.71317255396
2012-10-01,8745.4303,228.5101333774489,4.0,8745.4303,0.0,699.634424,218.635757,2186.357575
2012-10-02,10528.8578,329.68340146136444,6.0,10528.8578,0.0,842.308624,263.221444,1754.8096333333333
2012-10-03,2443.35,60.87515663822115,1.0,2443.35,0.0,195.468,61.08375,2443.35
2012-10-04,7712.5325,303.51979730393225,6.0,7712.5325,0.0,617.0026,192.813311,1285.4220833333334
2012-10-05,16046.9032,468.3614990010992,9.0,16046.9032,0.0,1283.752256,401.172578,1782.9892444444445
2012-10-06,7036.8471,245.43792233669708,5.0,7036.8471,0.0,562.947768,175.921176,1407.36942
2012-10-07,13998.849900000001,372.7747876302305,7.0,13998.849900000001,0.0,1119.907992,349.971246,1999.8357
2012-10-08,7479.3221,225.7168539801841,4.0,7479.3221,0.0,598.345768,186.98305200000001,1869.830525
2012-10-09,13759.081,393.35183297127054,7.0,13759.081,0.0,1100.72648,343.97702400000003,1965.583
2012-10-10,21086.7585,575.1213156281987,11.0,21086.7585,0.0,1686.94068,527.16896,1916.9780454545455
2012-10-11,10771.465,282.94275179251633,6.0,10771.465,0.0,861.7172,269.286623,1795.2441666666666
2012-10-12,8855.573199999999,205.1398096689542,4.0,8855.573199999999,0.0,708.445856,221.389329,2213.8932999999997
2012-10-13,11321.2446,266.0149640553167,5.0,11321.2446,0.0,905.699568,283.031114,2264.24892
2012-10-14,5297.7596,185.4187449567242,3.0,5297.7596,0.0,423.820768,132.44399,1765.9198666666668
2012-10-15,15371.2178,410.2796240338641,8.0,15371.2178,0.0,1229.697424,384.280443,1921.402225
2012-10-16,8761.1932,326.89011979037844,6.0,8761.1932,0.0,700.895456,219.029829,1460.1988666666666
2012-10-17,11226.8646,387.76527417674095,7.0,11226.8646,0.0,898.149168,280.67161400000003,1603.8378
2012-10-18,7302.5178,207.9330892365948,4.0,7302.5178,0.0,584.201424,182.56294400000002,1825.62945
2012-10-19,16503.3477,541.2657449982682,9.0,16503.3477,0.0,1320.267816,412.58369200000004,1833.7052999999999
2012-10-20,10108.401399999999,390.5585627736787,7.0,10108.401399999999,0.0,808.672112,252.710034,1444.0573428571427
2012-10-21,7479.3221,225.7168539801841,4.0,7479.3221,0.0,598.345768,186.98305200000001,1869.830525
2012-10-22,7036.8471,245.43792233669708,5.0,7036.8471,0.0,562.947768,175.921176,1407.36942
2012-10-23,17768.411,575.9773007825886,10.0,17768.411,0.0,1421.47288,444.210274,1776.8411
2012-10-24,16073.1078,410.27961603437706,8.0,16073.1078,0.0,1285.848624,401.827693,2009.138475
2012-10-25,10333.7317,350.26044229868717,6.0,10333.7317,0.0,826.698536,258.343292,1722.2886166666667
2012-10-26,13709.4575,749.3669638174441,14.0,13709.4575,0.0,1096.7566,342.73643500000003,979.2469642857143
2012-10-27,10945.1282,368.0442160715736,6.0,10945.1282,0.0,875.6102559999999,273.628205,1824.1880333333331
2012-10-28,10923.1096,326.8901231157723,6.0,10923.1096,0.0,873.848768,273.077739,1820.5182666666667
2012-10-29,15652.6514,471.15477734669133,9.0,15652.6514,0.0,1252.212112,391.316283,1739.1834888888889
